,LOADNUMBER,LOAD_KEY,IS_PARENT_LOAD,IS_CHILD_LOAD,ASSOCIATED_XLR8_PARENT,ASSOCIATED_XLR8_CHILD,ASSOCIATED_FORAGER_LOADS,ASSOCIATED_SCOUT_LOADNUMBER,ORDERSTATUS,IS_AVAILABLE,IS_COVERED,IS_SHIPPED,IS_DELIVERED,IS_FLAMED,LOAD_TYPE,LOAD_EQUIPMENT_TYPE,LOAD_CLASS,LOAD_CLASS_BUCKET,WEIGHT,IS_TRUCKLOAD,IS_PARTIAL,IS_HIGH_VALUE,IS_HIGH_RISK,CREATED_ON,HAS_AUTOTRACKING,IS_AUTOTRACKING_ELIGIBLE,IS_AUTOTRACKING_ELIGIBLE_CARRIER,TRACKED_WITH_CONSISTENCY,TRACKED_WITH_CONSISTENCY_ELIGIBLE,NOWTRACKING_PRE_PICK,NOWTRACKING_PICKUP,NOWTRACKING_LOADED,NOWTRACKING_IN_TRANSIT,NOWTRACKING_DELIVERY,NOWTRACKING_DELIVERED,IS_NOWTRACKING_ELIGIBLE,LOADED_MILES,PICKUP_STOP_COUNT,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_CITY_STATE,ORIGIN_ZIP_FIVE,ORIGIN_ZIP_THREE,ORIGIN_ZONE,ORIGIN_COUNTRY_ALPHA3CODE,ORIGIN_CITY_ID,ORIGIN_IANA_TIMEZONE_NAME,ORIGIN_MARKET_CITY_ST,ORIGIN_MARKET_NAME,ORIGIN_MARKET_AREA_ID,ORIGIN_SONAR_AIRPORT_CODE,ORIGIN_GEOCODE,DELIVERY_STOP_COUNT,DEST_CITY,DEST_STATE,DEST_CITY_STATE,DEST_ZIP_FIVE,DEST_ZIP_THREE,DEST_ZONE,DEST_COUNTRY_ALPHA3CODE,DEST_CITY_ID,DEST_IANA_TIMEZONE_NAME,DEST_MARKET_CITY_ST,DEST_MARKET_NAME,DEST_MARKET_AREA_ID,DEST_SONAR_AIRPORT_CODE,DEST_GEOCODE,COUNTRY_TO_COUNTRY,IS_CROSSBORDER,MEX_BORDER_CROSSING_CITY_ST,MEX_BORDER_CROSSING_STATUS,CREATED_ON_CST,PICKED_UP_ACTUAL_ON_LOCAL,PICKUP_APPT_LATEST_LOCAL,SHIP_DATE_COALESCE,DELIVERY_APPT_LATEST_LOCAL,NETSUITE_ORIGINAL_DELIVERED_CHECK_CALL_CST,DELIVERED_ON_ACTUAL_LOCAL,AVAILABLE_ON_FIRST_CST,AVAILABLE_ON_LAST_CST,MARKED_FINISHED_ON_CST,BOOKED_ON_CST,CUSTOMER_ID,LOAD_CUSTOMER_ID,CUSTOMER_CODE,CUSTOMER_NAME,PARENT_CODE_MANUAL,PARENT_CUSTOMER_NAME,LOAD_CARRIER_ID,CARRIER_ID,CARRIER_CODE,CARRIER_NAME,TOP_SPEND,CUSTOMER_CHARGES_TOTAL,CARRIER_CHARGES_TOTAL,SPREAD_TOTAL,TOTAL_MARGIN_PERCENT,CUSTOMER_SHIPMENT_CHARGES_TOTAL,CUSTOMER_ACCESSORIAL_CHARGES_TOTAL,CUSTOMER_TONU_CHARGES_TOTAL,CARRIER_SHIPMENT_CHARGES_TOTAL,CARRIER_ACCESSORIAL_CHARGES_TOTAL,SHIPMENT_SPREAD,ACCESSORIAL_SPREAD,IS_TONU,IS_LOSS_LOAD,HIT_BASELINE,CARRIER_REP_COMMISSION,CUSTOMER_REP_COMMISSION,MARKET_RATE,IS_PRICED_TO_MAKE_ELIGIBLE,PRICED_TO_MAKE,IS_MARKET_COMP_ELIGIBLE,MARKET_COMP,ETP,ETP_LOW,ETP_HIGH,ETP_DATE,ETP_VS_COST,ETP_LOW_VS_COST,ETP_HIGH_VS_COST,MEET_ETP,MEET_ETP_LOW,MEET_ETP_HIGH,MEET_TS,BEAT_ETP,BEAT_ETP_LOW,BEAT_ETP_HIGH,BEAT_TS,TEST_GROUP,CARRIER_COMMISSION_REP_ID,CARRIER_COMMISSION_REP,CARRIER_COMMISSION_MNGR,CARRIER_COMMISSION_REP_TENURE_AT_SHIPPED,BIZDEV_COMMISSION_REP_ID,BIZDEV_COMMISSION_REP,BIZDEV_COMMISSION_MANAGER,BIZDEV_COMMISSION_REP_TENURE_AT_SHIPPED,BOOKED_BY_REP,BOOKED_BY_REP_ID,AUTO_QUOTE_COUNT,AUTO_QUOTE_SOURCE,IS_AUTO_ACQUIRED,LOAD_CREATED_TYPE,IS_AUTO_BUILT,BOOKING_TYPE,IS_TECH_BOOKED,CC_TENDER_COUNT,CC_TENDERS_SHIPPED,TRACKING_UPDATES_TOTAL,TRACKING_UPDATES_MANUAL,TRACKING_UPDATES_AUTO,IS_TECH_TRACKED,LOAD_INVOICES_TOTAL,IS_INVOICED,LOAD_INVOICES_EDI,IS_TECH_INVOICED,SNOWFLAKEUPDATEDON_CST,DBT_INVOCATION_ID,DBT_UPDATED_AT_CST
249,729014,0_729014_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Primary,Contract,34000.0,0,0,False,,2019-06-26 21:24:31.810,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,401,1,Chicago,IL,"Chicago, IL",60666,606,Z6,USA,55951.0,America/Chicago,"Chicago, IL",Chicago Mkt,IL_CHI,CHI,"{
  ""coordinates"": [
    -87.913201,
    41.964201
  ],
  ""type"": ""POINT""
}",1,Minneapolis,MN,"Minneapolis, MN",55450,554,Z5,USA,21718.0,America/Chicago,"Minneapolis, MN",Minneapolis Mkt,MN_MIN,MSP,"{
  ""coordinates"": [
    -93.22346,
    44.871683
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-06-26 16:24:31.810,,2019-06-26 20:00:00,2019-06-26 20:00:00.000,2019-06-27 05:00:00,,,,,2019-06-27 11:51:33.393,2019-06-26 16:29:53.473,57708,671509,DELATGA,"Delta Air Lines, Inc.",DELATGA,"Delta Air Lines, Inc.",548148.0,75676.0,SBSSAMN1,"Sbs Transportation, Inc.",0.0,1174.23,875.0,299.23,0.2548308253,1174.23,0.0,0.0,875.0,0.0,299.23,0.0,0,0,1,46.28,46.28,785.28,1,266.25,1,-32.98,,,,,,,,,,,,,,,,,1384,MMIRABAL,CARTALEJO,,995.0,ASCHMID,ELOEDING,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-05-22 06:11:01.498000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
250,3132808,0_3132808_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Rate On File/Backup,Contract,44000.0,1,0,False,False,2022-07-08 15:00:53.237,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,452,1,Forney,TX,"Forney, TX",75126,751,Z7,USA,18284.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -96.46,
    32.75
  ],
  ""type"": ""POINT""
}",1,Laredo,TX,"Laredo, TX",78045,780,Z7,USA,13956.0,America/Chicago,"Laredo, TX",Laredo Mkt,TX_LAR,LRD,"{
  ""coordinates"": [
    -99.5,
    27.51
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-07-08 10:00:53.237,2022-07-11 13:30:00.000,2022-07-11 12:30:00,2022-07-11 13:30:00.000,2022-07-12 12:00:00,2022-07-12 11:49:00,2022-07-12 11:49:00.000,2022-07-08 14:06:21.120,2022-07-08 14:06:21.120,2022-07-19 01:12:10.490,2022-07-08 14:08:21.797,103560,2962641,SMUFOTX8,Smurfit Kappa North America LLC,SMUFOTX,Smurfit Kappa North America LLC,3070432.0,150600.0,WORLATX1,Worldwide Transport Solutions LLC,400.0,575.0,450.0,125.0,0.2173913043,575.0,0.0,0.0,450.0,0.0,125.0,0.0,0,0,1,15.1,17.25,800.04,1,-225.04,1,-350.04,,,,,,,,,,,,,,,,,58698,FARREOLA,CDAKER,5.0,9357.0,AXMUNOZ,LMAGNOTTI,14.0,FARREOLA,58698.0,0,,0,Duplicated,0,Manual,0,0,0,16.0,5.0,11.0,1,1,1,0,0,2023-01-25 01:15:33.928000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
251,2054859,0_2054859_0,0,0,,,0,,Finished,0,1,1,1,,REEFER,R,Contract - Primary,Contract,44000.0,1,0,False,,2021-07-13 21:38:21.833,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,604,1,Fairfield,CA,"Fairfield, CA",94534,945,Z9,USA,47434.0,America/Los_Angeles,"San Francisco, CA",San Francisco Mkt,CA_SFR,SFO,"{
  ""coordinates"": [
    -122,
    38.28
  ],
  ""type"": ""POINT""
}",1,Portland,OR,"Portland, OR",97230,972,Z9,USA,1352.0,America/Los_Angeles,"Portland, OR",Portland Mkt,OR_POR,PDX,"{
  ""coordinates"": [
    -122.69,
    45.51
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-07-13 16:38:21.833,2021-07-19 16:00:00.000,2021-07-19 12:00:00,2021-07-19 16:00:00.000,2021-07-20 11:00:00,2021-07-20 09:05:16,2021-07-20 06:30:00.000,2021-07-14 07:45:09.580,2021-07-14 07:45:09.580,2021-08-03 01:04:52.860,2021-07-19 09:07:56.380,59347,1886526,ABINBEV,"Anheuser-Busch Companies, LLC",ABINBEV,"Anheuser-Busch Companies, LLC",1843850.0,176960.0,J&JMACA,J&J Trucklines Inc,3100.0,3231.36,3500.0,-268.64,-0.0831352743,3231.36,0.0,0.0,3500.0,0.0,-268.64,0.0,0,1,0,9.0,-36.2232,2844.84,1,386.52,1,655.16,,,,,,,,,,,,,,,,,18586,HHASSELL,ESCHUMANN,0.0,1120.0,LSOIGNIER,MJOHNSON,49.0,HHASSELL,18586.0,0,,0,EDI,1,Manual,0,0,0,36.0,6.0,30.0,1,1,1,0,0,2023-04-22 17:13:53.033000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
252,197224,0_197224_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,44000.0,0,0,False,,2017-08-03 21:34:07.543,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,284,1,Raleigh,NC,"Raleigh, NC",27610,276,Z2,USA,18363.0,America/New_York,"Raleigh, NC",Raleigh Mkt,NC_RAL,RDU,"{
  ""coordinates"": [
    -78.631719,
    35.74783
  ],
  ""type"": ""POINT""
}",1,Jessup,MD,"Jessup, MD",20794,207,Z2,USA,2864.0,America/New_York,"Baltimore, MD",Baltimore Mkt,MD_BAL,BWI,"{
  ""coordinates"": [
    -76.784265,
    39.150909
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2017-08-03 16:34:07.543,,2017-08-07 14:00:00,2017-08-07 14:00:00.000,2017-08-08 11:00:00,,,,,2017-08-09 12:21:04.820,2017-08-04 15:09:38.573,54739,18915,INTJEMD,"Intera Materials, LLC",INTJEMD,"Intera Materials, LLC",38184.0,65205.0,FORELNC,FORTES TRANSPORTATION LLC,,1295.0,1000.0,295.0,0.2277992277,1295.0,0.0,0.0,1000.0,0.0,295.0,0.0,0,0,1,45.6,45.6,,0,,0,,,,,,,,,,,,,,,,,,1101,JERES,JSMOTHERS,,2936.0,SREEVES,AROGERS,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-01-25 01:11:48.109000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
253,872886,0_872886_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Primary,Contract,29302.0,0,0,False,,2019-10-17 01:11:51.930,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,704,1,Joliet,IL,"Joliet, IL",60436,604,Z6,USA,45043.0,America/Chicago,"Joliet, IL",Joliet Mkt,IL_JOL,JOT,"{
  ""coordinates"": [
    -88.18,
    41.51
  ],
  ""type"": ""POINT""
}",1,Hanover,MD,"Hanover, MD",21076,210,Z2,USA,4230.0,America/New_York,"Baltimore, MD",Baltimore Mkt,MD_BAL,BWI,"{
  ""coordinates"": [
    -76.70071,
    39.171293
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-10-16 20:11:51.930,,2019-10-18 22:00:00,2019-10-18 22:00:00.000,2019-10-21 06:00:00,,,,,2019-10-21 12:25:38.563,2019-10-16 20:49:35.170,56732,814401,ESSDEIL,Essendant Co.,STAFAMA,"Staples, Inc.",672537.0,59295.0,AMEBEIL,Ameri Freight Systems LLC,1850.0,1604.25,1850.0,-245.75,-0.1531868474,1604.25,0.0,0.0,1850.0,0.0,-245.75,0.0,0,1,0,10.0,-40.92,1787.12,1,-396.47,1,-150.72,,,,,,,,,,,,,,,,,925,RCHACRA,PNOWOTARSK,,2391.0,NSYLVESTRE,HBUDISH,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-01-25 01:12:29.532000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
254,3842978,0_3842978_0,0,0,,,0,,Finished,0,1,1,1,False,REEFER,R,Spot,Spot,42500.0,1,0,False,False,2023-02-09 18:17:18.220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,1484,1,Terminal Island,CA,"Terminal Island, CA",90731,907,Z9,USA,19920.0,America/Los_Angeles,"Los Angeles, CA",Los Angeles Mkt,CA_LAX,LAX,"{
  ""coordinates"": [
    -118.29,
    33.73
  ],
  ""type"": ""POINT""
}",1,Emporia,KS,"Emporia, KS",66801,668,Z6,USA,3905.0,America/Chicago,"Hutchinson, KS",Hutchinson Mkt,KS_HUT,HUT,"{
  ""coordinates"": [
    -96.16417,
    38.390515
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-02-09 12:17:18.220,2023-02-10 13:15:00.000,2023-02-10 12:00:00,2023-02-10 13:15:00.000,2023-02-13 11:00:00,2023-02-13 14:27:00,2023-02-13 14:26:00.000,2023-02-09 12:17:18.643,2023-02-09 12:17:18.643,2023-02-13 15:49:40.767,2023-02-09 13:09:22.177,45378,3672633,PURMIMN2,Purr-Ferred Petfood,PURMIMN2,Purr-Ferred Petfood,3909484.0,67107.0,HIREAIL,Spot By Hirschbach Dba Hirschbach,2500.0,4500.0,2700.0,1800.0,0.4,4500.0,0.0,0.0,2700.0,0.0,1800.0,0.0,0,0,1,192.5,268.5,3249.96,1,1250.04,1,-549.96,,,,,,,,,,,,,,,,,1193,ZZALESKI,KTRACY,85.0,1848.0,SDANDREA,SSEYMOUR,48.0,ZZALESKI,1193.0,0,,0,Duplicated,0,Manual,0,0,0,360.0,6.0,354.0,1,1,1,0,0,2023-03-17 19:12:11.182000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
255,336189,0_336189_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,43000.0,0,0,False,,2018-04-27 21:52:24.573,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,566,1,Downingtown,PA,"Downingtown, PA",19335,193,Z1,USA,12405.0,America/New_York,"Philadelphia, PA",Philadelphia Mkt,PA_PHI,PHL,"{
  ""coordinates"": [
    -75.683834,
    40.003899
  ],
  ""type"": ""POINT""
}",1,Muncie,IN,"Muncie, IN",47302,473,Z4,USA,4253.0,America/Indiana/Indianapolis,"Indianapolis, IN",Indianapolis Mkt,IN_IND,IND,"{
  ""coordinates"": [
    -85.416739,
    40.157995
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2018-04-27 16:52:24.573,,2018-05-02 15:30:00,2018-05-02 15:30:00.000,2018-05-03 09:30:00,,,,,2018-05-03 21:23:09.060,2018-05-02 12:34:20.317,54598,284427,EXIFOFL,Motrex LLC,EXIFOFL,Motrex LLC,358021.0,98009.0,AMECHIL4,"Amerifreight, Inc.",,1028.37,1000.0,28.37,0.0275873469,1028.37,0.0,0.0,1000.0,0.0,28.37,0.0,0,0,0,10.0,2.57,,0,,0,,,,,,,,,,,,,,,,,,1359,PVALLELY,RAUGUST,,835.0,KYLEK,AROGERS,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-06-19 10:41:00.121000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
256,1793187,0_1793187_0,0,0,,,0,,Finished,0,1,1,1,,DRY,V,Spot,Spot,4494.0,1,0,False,,2021-03-19 18:44:12.107,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,208,1,Cullman,AL,"Cullman, AL",35055,350,Z3,USA,57284.0,America/Chicago,"Birmingham, AL",Birmingham Mkt,AL_BIR,BHM,"{
  ""coordinates"": [
    -86.83,
    34.17
  ],
  ""type"": ""POINT""
}",1,Locust Grove,GA,"Locust Grove, GA",30248,302,Z3,USA,3504.0,America/New_York,"Atlanta, GA",Atlanta Mkt,GA_ATL,ATL,"{
  ""coordinates"": [
    -84.1,
    33.34
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-03-19 13:44:12.107,2021-03-23 13:15:00.000,2021-03-23 10:00:00,2021-03-23 13:15:00.000,2021-03-24 14:00:00,2021-03-25 07:40:29,2021-03-25 08:40:00.000,2021-03-22 09:18:39.613,2021-03-22 09:18:39.613,2021-03-28 01:07:21.550,2021-03-22 17:01:26.657,47147,1625067,HOMATGA,"Home Depot U.S.A., Inc.",HOMATGA,"Home Depot U.S.A., Inc.",1553640.0,64940.0,FEPCOGA,"Fepco Container, Inc.",700.0,1114.54,1000.0,114.54,0.1027688553,1114.54,0.0,0.0,1000.0,0.0,114.54,0.0,0,0,0,11.4994,13.5902,,0,,0,,,,,,,,,,,,,,,,,,1866,MFRANCINI,GSANDERS,25.0,865.0,DRIVERS,EDUNIGAN,63.0,MFRANCINI,1866.0,0,,0,EDI,1,Manual,0,0,0,8.0,5.0,3.0,1,1,1,1,1,2023-03-27 09:26:01.125000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
257,3666886,0_3666886_0,0,0,,,0,,Finished,0,1,1,1,True,DRY,V,Contract - Primary,Contract,11160.0,1,0,False,False,2022-12-15 13:05:27.793,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,240,1,Edgerton,KS,"Edgerton, KS",66021,660,Z6,USA,17260.0,America/Chicago,"Kansas City, MO",Kansas City Mkt,MO_KAN,MCI,"{
  ""coordinates"": [
    -95.01,
    38.76
  ],
  ""type"": ""POINT""
}",1,Shelby,IA,"Shelby, IA",51570,515,Z5,USA,24536.0,America/Chicago,"Omaha, NE",Omaha Mkt,NE_OMA,OMA,"{
  ""coordinates"": [
    -95.439282,
    41.51798
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-12-15 07:05:27.793,2022-12-21 10:57:00.000,2022-12-21 10:00:00,2022-12-21 10:57:00.000,2022-12-22 22:00:00,2022-12-22 08:15:00,2022-12-22 08:15:00.000,2022-12-15 09:59:14.043,2022-12-15 09:59:14.043,2022-12-25 00:18:44.477,2022-12-21 08:01:29.353,86213,3496557,DOTVEND,"Dot's Pretzels, LLC",DOTVEND,"Dot's Pretzels, LLC",3724427.0,81323.0,YOPWIIL,Yopo Expedite Inc,775.0,790.34,1000.0,-209.66,-0.2652782346,790.34,0.0,0.0,1000.0,0.0,-209.66,0.0,0,1,0,9.0,-34.4058,736.75,1,53.59,1,263.25,,,,,,,,,,,,,,,,,1866,MFRANCINI,PREYNOLDS,46.0,860.0,TSHOUSE,AROGERS,85.0,MFRANCINI,1866.0,0,,0,Duplicated,0,Manual,0,0,0,32.0,6.0,26.0,1,1,1,0,0,2023-02-16 12:56:10.239000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
258,1965015,0_1965015_0,0,0,,,0,,Finished,0,1,1,1,,DRY,VR,Contract - Primary,Contract,44392.0,1,0,False,,2021-06-03 18:49:47.180,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,743,1,Torrance,CA,"Torrance, CA",90503,905,Z9,USA,29295.0,America/Los_Angeles,"Los Angeles, CA",Los Angeles Mkt,CA_LAX,LAX,"{
  ""coordinates"": [
    -118.31,
    33.83
  ],
  ""type"": ""POINT""
}",1,Grantsville,UT,"Grantsville, UT",84029,840,Z8,USA,54315.0,America/Denver,"Salt Lake City, UT",Salt Lake City Mkt,UT_SLC,SLC,"{
  ""coordinates"": [
    -112.508919,
    40.626206
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-06-03 13:49:47.180,2021-06-10 09:30:00.000,2021-06-10 08:00:00,2021-06-10 09:30:00.000,2021-06-11 10:00:00,2021-06-11 13:26:57,2021-06-11 12:25:00.000,2021-06-07 12:53:24.353,2021-06-07 12:53:24.353,2021-06-14 06:14:29.630,2021-06-07 13:03:00.607,102230,1796758,KIKLAGA,Kik Custom Products Inc.,KIKLAGA,Kik Custom Products Inc.,1737420.0,75454.0,SAGCOCA,Sage Ash Inc,3000.0,3145.13,2900.0,245.13,0.0779395446,3145.13,0.0,0.0,2900.0,0.0,245.13,0.0,0,0,0,24.8643,30.5669,3098.31,1,46.82,1,-198.31,,,,,,,,,,,,,,,,,2893,NMONSON,TNARANCE,17.0,887.0,BPUETZ,SCOWIE,65.0,NMONSON,2893.0,0,,0,EDI,1,Manual,0,0,0,9.0,5.0,4.0,1,1,1,1,1,2023-01-25 01:13:35.086000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
259,3218778,0_3218778_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Rate On File/Backup,Contract,30000.0,1,0,False,False,2022-08-03 17:45:03.647,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,172,1,Henderson,NC,"Henderson, NC",27537,275,Z2,USA,19189.0,America/New_York,"Raleigh, NC",Raleigh Mkt,NC_RAL,RDU,"{
  ""coordinates"": [
    -78.41,
    36.32
  ],
  ""type"": ""POINT""
}",1,Gordonsville,VA,"Gordonsville, VA",22942,229,Z2,USA,28911.0,America/New_York,"Richmond, VA",Richmond Mkt,VA_RCH,RIC,"{
  ""coordinates"": [
    -78.208725,
    37.982534
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-08-03 12:45:03.647,2022-08-08 14:00:00.000,2022-08-08 11:00:00,2022-08-08 14:00:00.000,2022-08-09 09:30:00,2022-08-09 09:05:00,2022-08-09 10:00:00.000,2022-08-03 12:45:04.447,2022-08-03 12:45:04.447,2022-08-12 01:03:47.403,2022-08-05 13:57:55.427,56540,3048597,SOFHAFL,Sofidel America Corp.,SOFHAFL,Sofidel America Corp.,3182433.0,61201.0,BROLIGA,Brown Trucking Company,800.0,1449.74,900.0,549.74,0.3791990287,1449.74,0.0,0.0,900.0,0.0,549.74,0.0,0,0,1,74.5636,74.211,798.19,1,651.55,1,101.81,,,,,,,,,,,,,,,,,1446,TADLER,PNOWOTARSK,50.0,1919.0,KKOWAL,AROGERS,41.0,TADLER,1446.0,0,,0,Duplicated,0,Manual,0,0,0,395.0,4.0,391.0,1,1,1,0,0,2023-01-25 01:15:40.090000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
260,1065486,0_1065486_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Primary,Contract,42840.0,0,0,False,,2020-03-04 02:22:02.257,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,252,1,Garland,TX,"Garland, TX",75041,750,Z7,USA,33718.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -96.661399,
    32.874718
  ],
  ""type"": ""POINT""
}",1,Houston,TX,"Houston, TX",77064,770,Z7,USA,29529.0,America/Chicago,"Houston, TX",Houston Mkt,TX_HOU,HOU,"{
  ""coordinates"": [
    -95.556463,
    29.918281
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-03-03 20:22:02.257,,2020-03-06 09:30:00,2020-03-06 09:30:00.000,2020-03-09 12:00:00,,,,,2020-03-30 18:15:14.743,2020-03-04 22:15:44.220,55905,1005939,MAPFOFL,Mapei Corporation,MAPFOFL,Mapei Corporation,845642.0,67553.0,INDPISC,"Industrial Transport Services, LLC",450.0,538.16,450.0,88.16,0.163817452,538.16,0.0,0.0,450.0,0.0,88.16,0.0,0,0,0,10.0,10.94,462.72,1,10.37,1,-77.79,,,,,,,,,,,,,,,,,1193,ZZALESKI,KTRACY,,885.0,DVARTY,MWIERZEL,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,1,1,1,1,2023-01-25 01:12:37.829000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
261,4206769,0_4206769_0,0,0,,,0,,Finished,0,1,1,1,,FLATBED,F,Spot,Spot,44000.0,1,0,False,False,2023-05-24 14:46:26.090,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,169,1,Columbus,OH,"Columbus, OH",43207,432,Z4,USA,38131.0,America/New_York,"Columbus, OH",Columbus Mkt,OH_COL,CMH,"{
  ""coordinates"": [
    -82.951047,
    39.922215
  ],
  ""type"": ""POINT""
}",1,Wauseon,OH,"Wauseon, OH",43567,435,Z4,USA,9406.0,America/New_York,"Toledo, OH",Toledo Mkt,OH_TOL,TOL,"{
  ""coordinates"": [
    -84.136389,
    41.575269
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-05-24 09:46:26.090,2023-06-06 09:45:00.000,2023-06-06 09:20:00,2023-06-06 09:45:00.000,2023-06-06 18:00:00,2023-05-31 07:37:00,2023-06-06 13:45:00.000,2023-05-24 17:22:48.617,2023-05-24 17:22:48.617,2023-06-13 01:10:41.467,2023-06-05 13:58:12.750,57853,4036401,WALSACA01,Walmart Inc.,WALSACA01,Walmart Inc.,4383157.0,70240.0,LOGPAOH,Capable Transport,600.0,1251.67,700.0,551.67,0.4407471617,1251.67,0.0,0.0,700.0,0.0,551.67,0.0,0,0,1,55.1837,74.5005,,0,,0,,,,,,,,,,,,,,,,,,3351,TYOUNAN,TPHELPS,33.0,941.0,MMAZZARO,MJOHNSON,82.0,TYOUNAN,3351.0,0,,0,EDI,1,Manual,0,0,0,100.0,10.0,90.0,1,1,1,1,1,2023-06-13 02:25:54.334000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
